0.125,-1.680,15.103,1.140,-4.330,-5.210,4.277,-1.685,4.213,4.050,2.360
0.125,-0.220,15.828,3.450,-7.290,-5.220,1.650,-2.141,4.731,6.031,2.550
0.126,0.915,13.715,2.390,-9.270,-2.334,0.260,1.022,-3.840,3.850,1.030
0.126,3.340,14.865,4.460,-8.590,-1.297,-1.950,1.384,-10.040,3.900,3.771
0.126,2.697,16.772,5.622,-9.070,-4.115,-2.340,1.209,-7.820,3.887,4.965
0.127,2.978,16.284,7.828,-11.500,-2.834,0.040,3.509,-5.920,5.856,2.940
0.127,4.778,14.390,6.760,-9.580,-4.615,-0.540,3.703,-3.850,3.450,4.734
0.128,4.722,15.178,8.028,-8.620,-2.784,2.314,2.990,-4.610,4.568,6.021
0.128,2.003,15.359,7.416,-8.920,-1.072,0.750,6.584,-3.520,4.187,6.621
0.128,6.347,19.378,9.747,-8.560,1.066,2.402,4.903,-2.070,3.156,7.740
0.129,5.090,15.972,9.766,-7.720,0.128,3.089,6.784,-2.530,4.287,6.978
0.129,5.978,17.353,11.791,-6.050,3.628,3.577,4.840,-0.237,2.356,6.128
0.130,6.203,17.065,10.703,-5.537,0.978,0.690,3.403,-0.200,3.443,7.246
0.130,7.215,16.340,10.722,-6.980,3.753,1.660,4.872,-0.837,1.556,8.928
0.130,6.722,14.722,12.291,-3.180,-0.334,3.158,5.997,2.381,4.268,8.521
0.131,6.959,15.609,12.147,-3.205,-8.670,4.677,4.847,3.294,3.256,8.984
0.131,8.247,17.465,11.403,-1.055,-17.830,5.583,5.197,1.938,4.756,8.465
0.132,8.122,14.709,9.941,-1.187,-15.120,4.070,5.097,4.219,2.731,11.284
0.132,6.934,16.547,13.535,-4.868,-13.940,1.500,4.328,2.456,5.006,8.228
0.132,8.209,15.809,13.566,-2.587,-12.840,-0.600,6.984,2.375,3.618,8.859
0.133,8.209,15.853,12.478,-2.455,-13.610,1.920,2.828,2.881,2.450,8.928
0.133,8.897,16.059,13.741,-0.974,-8.210,-0.920,6.440,3.131,2.062,9.803
0.134,10.147,15.997,13.210,-0.980,-11.030,-1.740,7.328,6.675,1.268,9.040
0.134,8.303,14.797,11.566,-2.187,-7.480,-0.880,6.422,4.250,-1.357,9.440
0.134,7.709,15.447,12.966,0.132,-8.460,0.090,6.603,3.625,3.187,11.065
0.135,10.228,15.597,12.572,-1.387,-7.160,-0.310,6.297,4.688,3.537,12.365
0.135,9.115,16.365,12.741,-1.274,-5.980,1.040,5.834,3.944,2.775,11.746
0.136,9.128,16.115,12.847,-1.418,-9.390,-1.500,7.897,4.375,3.262,11.046
0.136,9.915,14.672,12.103,-1.812,-2.022,2.008,6.209,5.006,3.793,10.821
0.136,6.403,13.922,12.253,-1.618,-1.572,-1.050,7.853,4.713,5.200,11.140
0.137,6.534,15.065,12.741,-0.062,1.797,2.333,5.090,4.656,2.593,12.153
0.137,1.959,16.159,13.778,0.557,-1.509,2.733,6.634,3.681,1.737,11.078
0.138,5.497,15.078,15.247,-1.649,-2.640,2.402,8.440,4.713,2.900,11.128
0.138,2.834,13.440,14.534,-0.043,-2.922,2.652,8.884,4.975,2.993,11.396
0.138,2.228,13.828,15.828,-1.487,-0.853,5.158,6.978,5.000,1.718,12.103
0.139,4.565,13.234,13.710,2.163,0.266,5.077,7.003,3.444,1.606,11.309
0.139,5.765,15.647,15.203,3.113,1.522,5.070,7.159,5.163,1.931,12.271
0.140,4.206,15.673,14.726,0.260,1.570,5.247,4.344,5.360,1.487,10.901
0.140,5.095,15.035,14.899,1.972,1.181,5.095,5.787,4.743,1.758,11.340
0.140,5.095,15.035,14.899,1.972,1.181,5.095,5.787,4.743,1.758,11.340
0.141,2.978,15.017,15.019,2.912,1.469,5.906,6.406,5.292,3.663,11.291
0.141,4.040,13.347,13.097,-0.143,2.385,4.289,6.322,3.919,4.687,8.190
0.142,5.028,15.722,16.347,1.951,1.341,7.077,4.815,5.269,4.668,11.203
0.142,3.378,15.215,11.178,2.888,3.985,7.370,6.828,6.056,2.387,12.165
0.142,4.309,17.622,3.570,2.088,4.053,8.589,5.822,6.144,3.112,14.540
0.143,6.024,14.954,1.630,2.980,4.460,7.247,6.533,7.075,3.713,11.973
0.143,4.570,15.930,5.460,2.652,4.166,7.735,6.394,6.425,3.071,12.893
0.144,4.570,15.930,5.460,2.652,4.166,7.735,6.394,6.425,3.071,12.893
0.144,5.409,15.915,2.300,-1.318,-1.947,9.658,-11.030,-4.900,1.862,13.396
0.144,3.790,18.440,0.980,-9.860,-3.209,7.439,-19.620,-4.860,0.618,4.234
0.145,3.497,15.622,2.500,-9.960,-5.080,9.964,-23.830,-10.540,-3.082,-3.620
0.145,3.678,-2.770,5.403,-10.760,-10.340,8.070,-27.970,-16.100,-3.825,-1.830
0.146,5.878,-5.840,4.650,-6.820,-15.570,10.883,-26.460,-21.020,-8.330,-11.140
0.146,7.009,-1.860,6.641,-5.268,-17.870,10.258,-27.740,-17.180,-10.370,-14.570
0.146,6.653,-0.220,6.960,-5.093,-18.770,8.945,-25.370,-16.370,-14.860,-15.580
0.147,5.234,-2.820,8.035,-6.970,-17.900,10.458,-23.240,-14.400,-13.690,-15.750
0.147,5.297,-2.670,7.247,-6.680,-15.440,7.352,-20.580,-15.570,-15.230,-12.780
0.148,6.047,-5.670,10.385,-2.805,-15.370,9.302,-18.190,-14.310,-13.800,-10.430
0.148,8.047,-1.890,9.316,-2.387,-15.080,8.764,-12.700,-10.070,-10.790,-10.890
0.148,6.622,-2.650,9.753,-3.324,-11.270,9.458,-13.120,-8.910,-10.200,-5.710
0.149,6.647,-2.940,12.141,-0.099,-12.080,9.183,-11.770,-8.040,-7.840,-5.920
0.149,7.253,-2.410,9.735,-1.624,-8.160,9.883,-9.160,-6.610,-9.150,-2.120
0.150,6.640,1.160,7.916,-2.630,-7.940,10.270,-6.210,-4.930,-7.390,-0.780
0.150,6.784,0.680,10.541,-0.505,-6.140,9.783,-3.910,-5.870,-6.670,1.760
0.150,7.834,4.203,10.922,-2.780,-5.280,7.508,-4.240,-4.390,-5.160,1.880
0.151,7.978,2.150,11.822,-2.587,-5.300,7.758,-1.391,-2.390,-3.663,2.020
0.151,8.272,3.840,9.853,-1.905,-4.997,9.608,-4.270,-1.244,-3.525,2.270
0.152,8.978,3.847,12.103,-1.524,-3.722,9.608,-2.200,-2.520,-2.613,2.510
0.152,8.872,4.578,10.685,-1.180,-3.872,9.202,-2.690,-2.170,-2.813,4.959
0.152,8.328,6.822,11.760,-1.162,-1.834,10.008,0.940,-0.031,-1.082,5.003
0.153,7.178,5.684,13.535,-0.199,-2.297,8.452,0.453,1.794,-1.782,6.040
0.153,8.965,4.178,11.828,-0.612,-2.065,8.870,0.290,-1.770,-0.269,4.396
0.154,9.322,6.147,9.797,-0.287,-1.884,10.114,0.609,-0.437,-1.282,4.728
0.154,9.784,5.953,12.841,1.082,0.010,9.445,1.178,-2.960,-0.050,8.765
0.154,8.590,7.634,14.047,-1.918,0.741,6.452,-0.947,-0.175,0.662,7.109
0.155,9.840,6.347,14.466,0.557,2.010,7.752,2.078,2.331,0.712,7.409
0.155,9.659,6.840,13.072,1.463,-1.872,10.364,1.172,0.638,3.650,9.446
0.156,6.715,8.828,13.422,1.232,1.522,7.733,2.028,1.838,2.850,7.565
0.156,9.072,6.247,14.166,-0.005,-0.390,11.077,1.984,1.819,2.212,10.321
0.156,6.178,8.997,14.122,0.863,2.447,8.789,4.597,3.344,3.831,8.140
0.157,7.078,10.803,16.891,2.076,-2.547,7.127,3.247,3.519,4.343,9.315
0.157,5.003,8.628,15.985,2.695,-0.009,7.877,4.090,3.588,4.593,11.396
0.158,6.934,9.234,16.460,0.263,1.141,9.408,3.784,-1.275,3.718,10.365
0.158,9.534,6.734,17.272,-1.699,1.603,9.420,3.065,-0.994,4.106,9.815
0.158,8.809,8.122,18.347,1.307,2.841,9.520,5.322,-0.200,4.550,12.321
0.159,8.447,10.203,18.185,0.738,2.803,8.383,4.209,0.000,3.712,11.603
0.159,9.372,9.615,16.347,-1.087,1.072,10.608,4.147,-0.231,5.643,10.634
0.160,8.626,9.845,17.419,-0.263,0.450,8.191,0.188,-0.038,5.068,12.073
0.160,8.750,9.965,17.002,-0.613,1.141,8.973,2.669,0.033,5.133,11.773
0.160,8.750,9.965,17.002,-0.613,1.141,8.973,2.669,0.033,5.133,11.773
0.161,7.766,10.311,17.097,-0.489,-0.043,7.426,2.616,-0.133,3.413,13.048
0.161,7.534,11.915,16.660,-1.630,-0.815,7.458,3.565,-2.690,2.325,12.078
0.162,10.603,12.859,13.128,-0.493,1.116,9.852,5.003,0.725,3.718,11.328
0.162,9.415,12.784,11.428,-1.718,1.241,7.364,4.415,2.944,3.662,10.834
0.162,8.653,12.328,10.997,-3.162,2.353,8.852,4.278,0.969,4.231,12.065
0.163,7.148,11.954,11.676,0.956,1.313,9.645,4.377,4.270,2.295,12.591
0.163,8.405,12.355,11.367,-1.308,1.636,8.620,4.357,2.728,3.396,11.830
0.164,8.405,12.355,11.367,-1.308,1.636,8.620,4.357,2.728,3.396,11.830
0.164,8.922,12.190,8.985,0.863,5.003,8.983,3.484,3.750,-4.094,4.765
0.164,9.384,13.647,5.785,-0.274,4.178,6.939,6.228,2.694,-11.740,5.253
0.165,7.597,13.690,5.603,-0.162,-1.015,6.877,4.997,3.875,-12.230,5.796
0.165,-1.800,8.828,4.520,-0.987,-5.960,9.839,7.271,4.250,-14.460,7.390
0.166,-9.100,3.250,6.710,-2.055,-9.020,7.183,6.772,3.775,-16.490,5.271
0.166,-10.840,-1.720,5.622,-1.918,-9.370,10.095,4.572,2.981,-16.100,7.765
0.166,-13.880,-0.510,4.880,0.457,-9.570,8.789,5.347,3.900,-15.950,8.259
0.167,-17.360,-1.420,5.985,-1.512,-10.570,10.264,6.253,4.731,-15.890,9.621
0.167,-14.920,1.380,5.260,-1.443,-8.040,8.464,5.072,0.450,-14.400,9.903
0.168,-13.980,-2.250,7.078,-5.374,-7.770,3.952,6.084,2.538,-12.110,8.928
0.168,-16.520,-0.870,5.330,-11.040,-4.815,2.664,5.140,2.700,-10.810,7.671
0.168,-22.800,2.290,5.703,-14.640,-5.010,2.095,5.897,1.138,-9.830,10.346
0.169,-21.180,3.390,6.853,-14.570,-4.840,-1.220,5.472,4.519,-10.270,10.828
0.169,-17.170,3.978,4.170,-15.970,-4.497,-2.070,2.640,4.188,-8.730,11.328
0.170,-13.870,2.120,3.030,-15.040,-2.790,-2.280,7.878,2.856,-8.010,8.665
0.170,-10.410,5.165,2.900,-15.280,-3.753,-1.120,7.065,7.538,-3.613,10.415
0.170,-8.680,5.459,3.670,-12.160,-1.497,-0.990,5.440,4.900,-4.475,10.603
0.171,-8.300,6.222,5.510,-13.190,-1.128,-0.400,7.178,-2.970,-5.360,8.690
0.171,-4.790,6.309,6.522,-11.910,-0.922,0.430,6.940,-9.540,-4.732,12.040
0.172,-2.460,8.028,6.522,-11.170,0.966,0.400,7.309,-14.270,-0.319,11.303
0.172,-3.830,10.178,6.097,-10.390,1.478,1.610,8.072,-16.910,-1.757,9.378
0.172,-2.520,10.690,5.370,-10.120,1.116,2.333,6.790,-17.800,-2.994,9.215
0.173,-1.780,12.847,7.566,-9.280,3.028,3.264,5.984,-17.170,-2.788,9.796
0.173,-0.280,11.634,7.066,-9.280,1.047,1.780,7.784,-14.540,-2.438,10.359
0.174,1.965,11.578,7.272,-5.930,0.985,3.320,7.390,-12.950,-2.288,11.978
0.174,1.809,11.978,7.235,-5.068,3.791,4.670,8.078,-12.740,-5.120,11.809
0.174,4.990,12.809,11.035,-7.760,2.066,7.002,6.965,-8.770,-3.263,9.715
0.175,2.403,11.378,9.928,-4.999,1.478,5.927,8.440,-7.070,-2.357,10.621
0.175,2.522,10.284,12.597,-8.010,1.735,7.914,7.684,-8.590,-0.600,11.603
0.176,3.997,13.228,12.135,-8.890,3.860,6.389,7.259,-5.070,-3.750,11.978
0.176,3.509,12.472,13.722,-10.570,2.891,6.577,7.772,-5.420,-0.825,11.846
0.176,6.228,11.628,14.022,-9.400,2.591,8.658,6.203,-4.760,-1.282,10.971
0.177,5.228,13.147,15.391,-8.740,3.510,5.739,7.490,-1.462,-0.450,13.059
0.177,5.834,13.103,13.860,-8.400,-3.665,6.589,7.471,-3.080,-0.632,14.021
0.178,6.647,12.934,12.341,-6.920,-4.153,6.677,7.415,-3.140,0.956,12.396
0.178,6.078,15.372,14.128,-6.240,-3.234,7.389,5.309,-2.700,0.712,12.196
0.178,3.772,13.053,15.097,-4.699,-4.459,8.252,7.690,-2.820,1.487,12.578
0.179,4.928,14.772,16.085,-2.693,-2.322,8.495,6.284,-1.790,2.275,12.746
0.179,4.853,13.472,13.810,-3.762,-4.372,8.845,4.834,1.044,2.825,11.928
0.180,5.747,15.840,14.047,-2.687,-3.359,7.220,6.765,3.013,3.762,13.496
0.180,6.272,15.522,14.991,-3.680,-1.347,7.420,6.503,2.569,1.975,11.534
0.180,6.403,14.659,14.428,-2.924,1.522,8.552,7.296,0.194,-1.257,11.478
0.181,7.322,15.822,14.585,-1.962,-1.547,6.914,8.078,2.938,0.931,13.053
0.181,7.234,15.622,13.166,-0.224,0.885,8.295,8.065,-0.125,2.943,12.203
0.182,9.922,15.628,13.978,-0.924,1.085,7.808,7.509,1.363,2.250,14.015
0.182,7.784,14.540,15.216,-0.993,-0.934,8.308,7.134,1.700,0.743,12.696
0.182,6.653,16.553,15.178,1.626,1.722,9.045,7.040,3.363,3.168,11.221
0.183,9.815,16.134,16.691,2.326,2.647,7.627,8.590,3.388,0.262,11.728
0.183,7.840,16.190,13.485,3.119,0.447,7.208,7.284,3.250,1.112,12.253
0.184,8.034,15.303,15.453,2.420,2.278,8.514,7.372,4.950,1.500,12.828
0.184,8.072,17.115,14.872,2.701,4.341,8.783,8.165,6.075,1.937,10.678
0.184,7.903,17.428,14.060,2.995,4.672,9.870,8.028,3.738,1.443,10.728
0.185,8.434,14.372,15.385,2.838,3.585,8.414,7.365,4.356,2.743,11.084
0.185,6.503,14.009,15.047,2.351,2.885,10.020,10.190,4.125,0.581,15.046
0.186,8.334,15.628,14.472,2.413,2.247,9.283,7.603,3.881,2.050,10.671
0.186,7.678,15.884,15.472,2.145,3.653,8.270,9.390,3.363,4.087,10.790
0.186,9.815,14.928,16.041,3.576,1.372,9.595,9.034,1.569,1.262,9.915
0.187,7.772,16.865,14.678,4.838,1.760,7.352,4.640,2.594,3.562,10.921
0.187,8.128,18.584,11.891,4.644,2.966,10.345,7.072,5.013,1.543,12.434
0.188,7.147,16.497,15.335,2.145,5.428,8.864,6.597,2.719,2.918,11.828
0.188,7.984,17.559,13.435,3.070,2.241,8.789,8.509,4.250,1.550,11.671
0.188,6.759,17.497,14.116,2.126,3.753,8.808,7.278,2.900,2.693,12.546
0.189,7.547,19.097,17.022,2.963,6.003,8.983,4.884,2.100,2.850,12.015
0.189,6.522,17.965,15.997,-0.524,6.622,7.295,5.047,4.619,3.493,12.546
0.190,5.597,16.040,16.591,3.163,4.991,9.895,6.484,4.469,2.781,14.002
0.190,8.609,17.565,15.291,2.032,4.160,9.520,8.065,4.350,1.293,12.627
0.190,8.109,18.084,15.316,0.701,7.485,8.427,7.396,5.625,1.575,13.277
0.191,5.384,16.322,14.522,2.432,4.447,8.189,4.084,4.031,3.731,12.021
0.191,8.184,16.409,14.897,3.263,5.522,8.795,6.653,4.263,3.556,11.634
0.192,6.247,16.715,16.203,2.682,3.841,9.577,8.228,4.488,2.506,11.340
0.192,6.159,15.403,15.922,1.507,2.966,9.389,6.172,5.338,2.518,9.934
0.192,7.972,14.428,15.247,2.620,5.935,10.233,6.528,4.825,0.868,12.384
0.193,6.003,13.022,15.422,0.945,5.678,9.270,8.365,4.731,-1.400,9.178
0.193,4.984,13.303,15.422,2.195,6.603,11.258,8.822,5.400,3.187,12.165
0.194,6.822,15.315,16.903,5.570,6.810,8.345,7.178,3.025,0.675,10.103
0.194,8.684,12.878,16.353,2.957,5.735,8.620,7.503,3.369,2.556,11.040
0.194,8.053,14.928,15.122,3.688,4.166,10.633,6.784,5.388,0.056,10.021
0.195,8.715,15.378,15.159,1.745,4.516,9.895,5.953,6.594,0.987,11.534
0.195,8.034,14.190,15.803,2.107,6.160,8.739,7.590,5.800,0.200,11.484
0.196,9.915,14.940,15.184,3.576,5.272,9.683,8.309,5.856,-0.969,11.146
0.196,9.584,14.103,15.816,2.651,6.016,7.620,8.309,3.819,1.606,13.159
0.196,10.209,13.378,14.391,0.445,3.260,8.939,8.440,4.631,0.825,11.459
0.197,8.265,13.840,16.891,1.238,4.085,8.627,8.865,5.819,1.931,11.228
0.197,8.409,13.822,15.322,1.451,5.316,10.464,7.165,4.569,0.012,12.015
0.198,8.634,15.872,12.960,1.207,3.585,9.364,7.165,4.531,2.331,10.846
0.198,7.697,14.840,14.534,0.776,5.547,11.483,7.747,4.006,2.737,12.796
0.198,9.328,15.365,15.016,0.882,6.835,10.302,6.384,2.806,0.693,11.209
0.199,9.590,15.609,16.703,-0.737,5.360,10.002,7.378,4.294,2.443,11.315
0.199,9.003,13.847,15.528,1.826,3.685,9.502,8.190,3.031,0.962,10.784
0.200,7.903,15.772,14.847,1.788,4.985,8.414,10.478,2.156,2.956,11.040
0.200,9.584,16.909,15.635,0.045,6.766,9.595,6.272,3.975,2.756,11.140
0.200,8.559,16.722,13.822,-1.099,2.660,9.477,8.209,4.650,2.700,11.234
0.201,9.947,15.772,17.103,0.763,7.028,8.352,6.578,4.975,1.087,12.003
0.201,9.803,16.872,14.934,-1.124,5.272,6.052,8.590,3.663,1.150,11.065
0.202,8.778,14.103,16.035,1.045,5.779,8.483,7.696,3.994,3.200,12.984
0.202,8.934,14.747,15.147,2.607,5.072,9.058,7.346,4.319,2.943,10.771
0.202,9.428,13.478,17.091,1.176,4.866,7.714,9.190,5.050,1.525,10.890
0.203,7.859,16.315,16.178,0.295,5.566,6.733,8.615,6.281,2.300,10.446
0.203,8.765,15.365,16.903,-0.180,3.822,7.458,6.884,5.525,3.412,12.871
0.204,8.484,15.272,17.766,4.051,4.566,6.727,5.653,3.806,1.918,11.765
0.204,6.928,17.715,15.410,0.457,4.547,9.758,9.065,6.975,2.543,13.509
0.204,10.528,16.565,15.553,2.332,7.991,8.633,9.547,9.181,3.231,13.415
0.205,8.809,13.953,15.253,2.326,6.028,6.770,9.559,6.544,1.600,12.859
0.205,7.809,14.203,14.809,2.507,6.091,9.714,7.321,7.256,3.162,12.996
0.206,8.540,16.403,13.891,1.613,4.216,8.339,6.709,5.450,2.087,12.209
0.206,9.284,16.734,14.772,0.982,4.654,9.533,8.303,8.200,3.225,13.840
0.206,8.415,15.665,16.722,1.851,5.229,9.177,8.084,5.881,2.218,14.102
0.207,5.409,15.253,15.410,0.113,4.460,8.814,8.322,8.369,3.031,13.440
0.207,8.647,15.184,14.628,1.426,7.078,8.483,8.290,4.781,2.875,15.046
0.208,5.928,15.790,14.666,1.920,5.760,10.758,7.203,7.944,2.618,12.678
0.208,7.953,15.847,15.353,0.801,9.422,10.589,7.453,6.050,0.937,12.815
0.208,5.253,16.715,13.491,2.332,8.416,9.377,8.959,5.525,3.487,12.602
0.209,5.965,16.584,14.985,1.501,5.141,8.570,9.265,3.925,3.375,12.865
0.209,6.103,15.840,16.628,1.232,5.572,9.214,7.409,4.744,6.218,15.490
0.210,7.640,15.234,16.416,1.601,5.803,10.389,9.947,4.538,4.131,12.034
0.210,5.634,14.784,14.291,1.882,6.528,9.602,7.528,5.350,2.468,11.446
0.210,6.109,15.003,14.210,2.932,5.404,9.870,11.172,3.700,2.606,13.215
0.211,6.228,15.047,16.022,1.963,4.310,11.102,9.315,5.019,1.750,14.015
0.211,9.765,16.740,14.616,2.207,5.622,10.395,8.396,5.581,5.081,11.884
0.212,11.059,17.847,13.747,-0.943,6.466,9.989,8.359,5.688,2.531,10.765
0.212,8.359,17.928,14.603,-1.687,4.354,10.870,10.647,5.144,3.037,10.765
0.212,9.797,17.840,14.753,-2.549,6.985,9.364,9.647,5.231,1.468,13.234
0.213,6.678,16.378,14.510,-2.887,6.447,8.789,10.447,4.275,5.706,12.815
0.213,7.447,16.147,15.222,-4.068,4.935,9.508,6.497,6.019,3.700,10.584
0.214,8.090,15.953,15.128,-3.849,3.897,9.689,8.228,6.063,3.893,10.778
0.214,8.409,16.940,14.822,-2.605,6.166,10.095,9.409,6.331,4.375,11.634
0.214,8.409,15.897,16.372,-3.037,4.797,11.533,8.165,5.675,5.031,11.278
0.215,6.440,14.878,13.460,-2.955,6.747,10.464,8.490,5.981,7.400,11.534
0.215,7.128,16.865,14.772,-2.112,8.716,8.864,10.915,5.344,4.774,10.534
0.216,10.215,15.390,17.435,-2.955,7.153,8.977,8.515,5.713,5.468,10.790
0.216,9.597,15.940,13.741,-0.843,6.597,10.777,7.346,5.325,4.381,10.984
0.216,9.884,15.072,14.616,-2.837,5.847,8.758,9.828,6.263,2.456,12.084
0.217,9.953,15.597,15.266,-2.287,7.128,6.514,11.290,6.100,3.487,11.165
0.217,9.365,16.015,16.866,-0.699,5.666,8.402,9.697,5.206,3.125,11.584
0.218,9.665,15.540,18.403,0.420,7.010,9.277,9.990,6.038,5.406,12.165
0.218,10.172,15.284,15.966,-0.962,6.235,7.514,8.453,5.788,4.012,10.328
0.218,11.847,16.172,14.303,-0.493,6.835,9.133,10.059,5.275,3.037,14.296
0.219,9.190,18.459,15.622,0.070,5.685,8.820,8.847,6.194,3.518,12.465
0.219,9.990,16.672,16.597,1.232,5.685,9.789,10.622,4.475,3.131,14.196
0.220,10.665,16.422,17.853,1.788,6.316,8.664,6.803,5.125,0.950,11.271
0.220,11.422,16.709,15.085,0.695,4.772,9.114,9.578,5.631,2.800,12.790
0.220,9.347,18.147,15.360,0.263,4.191,9.383,8.403,5.325,3.781,13.303
0.221,9.278,14.559,15.534,0.520,6.728,9.102,9.690,4.588,3.593,10.584
0.221,10.784,13.740,16.353,-1.268,5.647,8.283,10.622,5.194,2.993,11.596
0.222,8.265,14.747,14.785,0.532,4.610,8.102,10.247,6.181,2.887,12.640
0.222,8.415,15.628,13.978,0.563,4.541,9.439,7.228,3.694,2.850,10.771
0.222,9.828,15.890,14.466,3.720,6.503,8.320,8.834,5.569,4.462,10.346
0.223,10.809,15.709,16.503,0.807,5.979,9.995,7.340,4.763,1.618,13.852
0.223,10.397,15.659,16.491,0.801,4.854,10.708,9.015,5.288,1.587,11.840
0.224,11.047,14.253,17.135,0.245,3.678,9.370,9.334,7.156,5.156,12.371
0.224,9.840,15.965,16.297,-1.855,2.660,9.533,10.159,7.019,3.912,11.790
0.224,10.265,14.653,15.903,0.738,5.516,11.295,7.703,2.431,4.056,11.490
0.225,10.272,15.540,14.647,1.270,5.416,9.995,7.196,5.444,2.493,12.871
0.225,9.809,16.428,18.022,0.426,5.654,11.433,8.740,3.419,2.837,11.009
0.226,9.178,15.147,14.872,1.426,4.022,9.264,7.603,4.713,3.431,13.290
0.226,10.303,17.278,13.797,2.270,5.729,11.527,8.146,4.006,1.193,8.490
0.226,5.997,14.165,16.953,3.070,3.916,9.633,9.553,5.531,2.550,11.434
0.227,9.040,14.290,15.816,2.026,3.835,8.939,7.384,3.944,2.393,10.834
0.227,7.590,14.572,16.278,0.595,5.266,10.933,5.453,6.544,5.131,10.571
0.228,8.553,17.890,15.422,2.782,5.285,7.958,7.747,4.606,0.837,13.340
0.228,8.047,14.634,14.128,0.501,5.878,5.227,6.890,5.394,2.350,8.984
0.228,7.803,16.203,16.578,1.713,4.910,6.983,6.634,5.306,2.900,10.428
0.229,6.990,15.309,14.303,1.088,5.266,7.227,7.671,5.825,3.350,11.659
0.229,7.278,16.434,15.766,3.163,5.410,5.595,8.096,5.169,4.937,12.759
0.230,6.790,15.472,14.985,1.645,6.478,6.383,6.172,8.338,1.612,12.634
0.230,7.828,14.947,16.266,1.295,4.866,5.064,7.878,6.219,2.812,11.496
0.230,4.872,13.347,15.303,0.470,6.310,4.327,7.884,7.513,1.143,11.203
0.231,7.615,15.553,16.297,0.688,6.816,6.789,8.153,6.019,3.393,12.590
0.231,8.028,14.440,16.753,3.038,5.616,8.508,8.228,7.144,2.687,10.384
0.232,8.090,16.572,16.309,-0.599,3.028,7.252,7.315,6.344,4.543,11.321
0.232,7.734,16.240,15.016,1.570,6.053,9.552,8.053,6.013,2.587,11.496
0.232,4.365,16.590,17.503,3.088,5.341,8.020,8.815,5.538,4.281,10.353
0.233,4.465,14.128,17.997,-0.237,6.216,7.127,7.228,5.913,3.550,12.578
0.233,4.228,16.847,15.184,0.726,5.628,7.995,9.153,7.044,2.981,13.159
0.234,6.447,14.990,16.059,1.707,4.185,6.858,9.303,5.319,4.768,11.134
0.234,7.715,15.315,13.716,-0.162,4.178,8.820,6.828,5.994,4.024,12.071
0.234,8.040,15.253,16.072,1.857,4.397,8.952,7.997,4.894,4.524,10.190
0.235,6.278,14.990,15.010,0.895,4.966,9.833,7.890,5.281,1.662,11.415
0.235,7.734,14.615,13.741,0.807,4.041,9.245,7.734,3.913,1.612,13.221
0.236,6.103,14.015,16.685,-1.255,5.272,9.464,10.290,7.038,3.550,10.253
0.236,7.772,15.309,14.941,0.732,6.016,8.514,7.065,3.156,1.706,12.384
0.236,4.872,15.222,16.222,2.182,4.197,10.908,9.053,6.431,0.975,11.571
0.237,2.022,15.840,15.335,2.263,4.303,8.783,5.415,6.869,2.618,8.334
0.237,-0.750,14.190,14.178,0.745,2.841,11.920,7.622,6.019,2.600,13.152
0.238,-1.530,14.865,15.260,2.007,4.772,8.420,5.290,3.869,2.437,13.827
0.238,-3.700,14.615,15.166,1.826,4.553,12.308,5.709,5.894,0.987,12.934
0.238,-1.910,13.709,15.378,0.226,3.828,10.052,7.940,3.913,2.656,12.534
0.239,-1.270,13.590,15.247,-0.168,5.310,10.258,7.309,7.550,2.731,13.334
0.239,-1.240,15.009,15.678,0.607,6.797,11.920,7.784,6.231,3.825,11.665
0.240,0.050,13.359,14.472,1.163,4.991,11.695,7.259,6.731,2.743,12.553
0.240,0.080,13.203,13.728,2.138,6.441,9.808,7.059,4.738,2.693,13.546
0.240,1.234,14.615,14.409,2.182,2.716,10.120,7.465,6.494,4.118,12.215
0.241,1.659,13.747,13.291,-0.112,4.654,10.520,7.778,6.788,1.656,10.634
0.241,2.915,12.965,14.097,0.257,4.191,10.445,8.003,6.581,5.100,11.009
0.242,3.697,15.122,15.578,1.582,3.903,9.639,7.184,4.675,2.525,10.659
0.242,3.628,14.215,14.697,2.551,4.785,11.177,6.428,5.731,4.331,13.759
0.242,3.203,16.872,15.247,2.076,4.566,12.145,6.772,7.788,5.556,11.278
0.243,4.397,17.003,15.878,1.545,4.885,12.008,6.472,4.838,4.643,9.990
0.243,6.303,15.703,13.660,0.332,5.022,12.108,6.090,6.675,3.012,11.534
0.244,8.059,15.997,15.235,1.488,4.685,9.977,6.872,6.125,3.187,8.253
0.244,6.428,15.734,14.934,1.226,3.316,9.808,6.809,5.144,6.093,11.534
0.244,4.247,15.197,14.691,1.420,2.578,10.820,6.846,4.831,6.418,11.565
0.245,7.284,13.872,14.553,-0.218,4.460,9.695,7.921,4.994,5.125,10.615
0.245,5.884,12.553,12.453,2.576,0.691,10.427,8.465,4.375,3.843,11.103
0.246,6.403,14.265,12.028,3.182,4.104,10.495,9.584,7.425,7.693,12.953
0.246,5.190,14.265,15.585,3.607,2.791,13.114,8.959,4.850,7.793,10.671
0.246,7.003,11.109,17.085,4.788,5.829,11.402,7.703,4.600,3.931,10.928
0.247,3.478,12.834,15.772,2.120,2.672,9.877,6.159,4.488,3.543,10.296
0.247,7.934,14.240,17.403,1.282,3.141,9.114,8.484,4.756,4.006,12.959
