ecephys_probe_id,ecephys_session_id,name,sampling_rate,lfp_sampling_rate,phase,has_lfp_data,unit_count,channel_count,structure_acronyms
1072443080,1072341440,probeC,30000.0780629431,2500.00650524526,1.0,True,431,384,"['DG', 'PIL', 'PRE', 'PoT', 'SGN', 'SPFp', 'SUB', 'VISp', 'root']"
1072443081,1072341440,probeD,29999.9496344202,2499.99580286835,1.0,True,222,384,"['CA1', 'CA3', 'DG', 'IntG', 'MGv', 'ProS', 'TH', 'VISl', 'ZI', 'root']"
1072443082,1072341440,probeE,30000.1073908086,2500.00894923405,1.0,True,274,384,"['CA1', 'CA3', 'DG', 'MB', 'PP', 'SNr', 'VISal', 'root']"
1072443083,1072341440,probeF,30000.1244369686,2500.01036974739,1.0,True,385,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MB', 'MGd', 'MGm', 'MRN', 'PoT', 'SGN', 'SPFp', 'TH', 'VISrl', 'root']"
1072679337,1072567062,probeA,30000.0056459054,2500.00047049211,1.0,True,170,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'VISam', 'root']"
1072679338,1072567062,probeB,30000.21575801,2500.01797983417,1.0,True,216,384,"['APN', 'DG', 'LP', 'POL', 'ProS', 'SUB', 'VISpm', 'root']"
1072679339,1072567062,probeC,30000.0790954407,2500.00659128672,1.0,True,177,384,"['DG', 'POL', 'POST', 'PRE', 'PoT', 'SGN', 'SPFp', 'SUB', 'TH', 'VISp', 'root']"
1072679340,1072567062,probeD,29999.950347692,2499.99586230767,1.0,True,222,384,"['CA1', 'CA3', 'DG', 'MB', 'ProS', 'TH', 'VISl', 'ZI', 'root']"
1072679342,1072567062,probeE,30000.1087496353,2500.00906246961,1.0,True,185,384,"['CA1', 'CA3', 'DG', 'MB', 'PP', 'SNr', 'VISal', 'root']"
1072679343,1072567062,probeF,30000.1241571527,2500.01034642939,1.0,True,341,384,"['CA1', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'PoT', 'TH', 'VISrl', 'root']"
1072692898,1072572100,probeA,29999.938691347,2499.99489094558,1.0,True,379,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISam', 'root']"
1072692899,1072572100,probeB,29999.9664120706,2499.99720100588,1.0,True,352,384,"['CA1', 'DG', 'LP', 'POL', 'VISpm', 'root']"
1072692900,1072572100,probeC,30000.1662930776,2500.01385775647,1.0,True,421,384,"['DG', 'PIL', 'PoT', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1072692901,1072572100,probeD,30000.0980334011,2500.00816945009,1.0,True,310,384,"['CA1', 'CA3', 'DG', 'LT', 'MB', 'VISl', 'root']"
1072692902,1072572100,probeE,30000.109809498,2500.0091507915,1.0,True,331,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'PoT', 'TH', 'VISal', 'root']"
1072692903,1072572100,probeF,30000.1316942798,2500.01097452331,1.0,True,291,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MGm', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1076368545,1076265417,probeA,29999.9249089924,2499.99374241604,1.0,True,316,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'RN', 'VISam', 'root']"
1076368546,1076265417,probeB,29999.9592344884,2499.99660287403,1.0,True,393,384,"['CA1', 'DG', 'Eth', 'FF', 'LP', 'MB', 'PoT', 'SGN', 'SPFp', 'TH', 'VISpm', 'root']"
1076368547,1076265417,probeC,30000.1544541047,2500.01287117539,1.0,True,534,384,"['DG', 'MB', 'PIL', 'POST', 'PP', 'PRE', 'SGN', 'SNr', 'SUB', 'TH', 'VISp', 'root']"
1076368548,1076265417,probeD,30000.086547009,2500.00721225075,1.0,True,272,384,"['CA1', 'CA3', 'DG', 'IntG', 'MGd', 'MGv', 'TH', 'VISl', 'ZI', 'root']"
1076368549,1076265417,probeE,30000.1001496823,2500.00834580686,1.0,True,257,384,"['CA1', 'DG', 'Eth', 'LP', 'PoT', 'SGN', 'SPFp', 'TH', 'VISal', 'root']"
1076368550,1076265417,probeF,30000.1193847126,2500.00994872605,1.0,True,288,384,"['APN', 'CA1', 'CA3', 'DG', 'Eth', 'LP', 'MB', 'MRN', 'TH', 'VISrl', 'root']"
1076569082,1076487758,probeA,29999.9348543343,2499.99457119452,1.0,True,282,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'VISam', 'root']"
1076569083,1076487758,probeB,29999.9632156225,2499.99693463521,1.0,True,354,384,"['CA1', 'DG', 'LP', 'MB', 'POL', 'PoT', 'SPFp', 'VISpm', 'root']"
1076569084,1076487758,probeC,30000.1618512611,2500.01348760509,1.0,True,373,384,"['DG', 'PIL', 'POST', 'PRE', 'PoT', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1076569085,1076487758,probeD,30000.0928672256,2500.00773893547,1.0,True,142,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGv', 'PIL', 'TH', 'VISl', 'ZI', 'root']"
1076569086,1076487758,probeE,30000.1054485489,2500.00878737908,1.0,True,231,384,"['CA1', 'DG', 'LP', 'PoT', 'SGN', 'SPFp', 'TH', 'VISal', 'root']"
1076569087,1076487758,probeF,30000.1266662044,2500.01055551703,1.0,True,225,384,"['CA1', 'CA3', 'DG', 'Eth', 'HPF', 'LGd', 'LP', 'MB', 'MRN', 'SGN', 'TH', 'VISrl', 'root']"
1077819722,1077711823,probeA,30000.0091761426,2500.00076467855,1.0,True,288,384,"['APN', 'CA1', 'DG', 'NOT', 'ProS', 'VISam', 'root']"
1077819723,1077711823,probeB,30000.2195559961,2500.01829633301,1.0,True,344,384,"['APN', 'CA1', 'DG', 'MB', 'VISpm', 'root']"
1077819724,1077711823,probeC,30000.0801553637,2500.00667961364,1.0,True,594,384,"['DG', 'MB', 'NB', 'POST', 'SNr', 'SUB', 'VISp', 'root']"
1077819725,1077711823,probeD,29999.9517319981,2499.99597766651,1.0,True,534,384,"['CA1', 'CA3', 'DG', 'IGL', 'IntG', 'LGd', 'TH', 'VISl', 'ZI', 'root']"
1077819726,1077711823,probeE,30000.1121279858,2500.00934399882,1.0,True,672,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1077819728,1077711823,probeF,30000.1265156657,2500.01054297215,1.0,True,268,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'SGN', 'VISrl', 'root']"
1078014201,1077712208,probeA,29999.9230302072,2499.9935858506,1.0,True,295,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1078014202,1077712208,probeB,29999.9563272979,2499.99636060816,1.0,True,169,384,"['APN', 'DG', 'MB', 'MRN', 'NOT', 'POL', 'SUB', 'VISpm', 'root']"
1078014203,1077712208,probeC,30000.1533350848,2500.01277792374,1.0,True,467,384,"['HPF', 'MB', 'POST', 'PRE', 'SNr', 'VISp', 'root']"
1078014204,1077712208,probeD,30000.0839661458,2500.00699717882,1.0,True,315,384,"['CA3', 'DG', 'ProS', 'SUB', 'VISl', 'root']"
1078014205,1077712208,probeE,30000.0982363275,2500.00818636063,1.0,True,318,384,"['CA1', 'CA3', 'DG', 'MB', 'ProS', 'VISal', 'root']"
1078014206,1077712208,probeF,30000.1176596305,2500.00980496921,1.0,True,344,384,"['CA1', 'CA3', 'DG', 'FF', 'LGd', 'MB', 'MGm', 'MGv', 'PoT', 'SPFp', 'TH', 'VISrl', 'root']"
1079262973,1079018622,probeA,30000.0074709802,2500.00062258168,1.0,True,460,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'ProS', 'VISam', 'root']"
1079262976,1079018622,probeB,30000.2174257717,2500.01811881431,1.0,True,537,384,"['APN', 'MB', 'MRN', 'POST', 'RSPv', 'SCig', 'SCop', 'SCsg', 'SCzo', 'VISpm', 'root']"
1079262977,1079018622,probeC,30000.0805821411,2500.00671517842,1.0,True,456,384,"['MB', 'POST', 'PRE', 'VISp', 'root']"
1079262979,1079018622,probeD,29999.9530106256,2499.9960842188,1.0,True,480,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISl', 'ZI', 'root']"
1079262981,1079018622,probeE,30000.1122352239,2500.00935293532,1.0,True,582,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1079262982,1079018622,probeF,30000.1266229888,2500.01055191573,1.0,True,381,384,"['APN', 'CA1', 'DG', 'LP', 'POL', 'SGN', 'VISrl', 'root']"
1079263134,1079018673,probeA,29999.9311433893,2499.99426194911,1.0,True,441,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'RN', 'VISam', 'root']"
1079263135,1079018673,probeB,29999.9581708231,2499.99651423526,1.0,True,394,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'POL', 'PoT', 'SPFp', 'TH', 'VISpm', 'root']"
1079263136,1079018673,probeC,30000.1586594825,2500.01322162354,1.0,True,361,384,"['DG', 'MB', 'PIL', 'POST', 'PoT', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1079263139,1079018673,probeD,30000.0908797462,2500.00757331218,1.0,True,356,384,"['CA1', 'CA3', 'DG', 'MB', 'VISl', 'root']"
1079263140,1079018673,probeE,30000.1009094579,2500.0084091215,1.0,True,280,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISal', 'ZI', 'root']"
1079263143,1079018673,probeF,30000.1229748238,2500.01024790199,1.0,True,291,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'MGv', 'MRN', 'PoT', 'TH', 'VISrl', 'root']"
1079399668,1079278078,probeA,30000.0049877444,2500.00041564537,1.0,True,190,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'VISam', 'root']"
1079399669,1079278078,probeB,30000.2155813972,2500.01796511643,1.0,True,322,384,"['APN', 'HPF', 'NOT', 'PPT', 'SUB', 'VISpm', 'root']"
1079399670,1079278078,probeC,30000.0789513047,2500.00657927539,1.0,True,288,384,"['MB', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1079399671,1079278078,probeD,29999.9501012408,2499.99584177006,1.0,True,328,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISl', 'ZI', 'root']"
1079399672,1079278078,probeE,30000.1083662076,2500.0090305173,1.0,True,435,384,"['CA1', 'CA3', 'DG', 'LP', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1079403258,1079275221,probeA,29999.9266777559,2499.99388981299,1.0,True,267,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1079403260,1079275221,probeB,29999.9557434908,2499.99631195757,1.0,True,268,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'POL', 'PoT', 'SPFp', 'TH', 'VISpm', 'root']"
1079403261,1079275221,probeC,30000.1553740282,2500.01294783568,1.0,True,452,384,"['DG', 'HPF', 'MB', 'PIL', 'POST', 'SGN', 'TH', 'VISp', 'root']"
1079403262,1079275221,probeD,30000.0871284682,2500.00726070568,1.0,True,261,384,"['CA1', 'CA3', 'DG', 'HPF', 'LT', 'MB', 'VISl', 'root']"
1079403263,1079275221,probeE,30000.0975371435,2500.00812809529,1.0,True,332,384,"['CA1', 'CA3', 'DG', 'MB', 'MGv', 'PIL', 'TH', 'VISal', 'ZI', 'root']"
1079403264,1079275221,probeF,30000.11982742,2500.00998561833,1.0,True,317,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'PoT', 'SPFp', 'TH', 'VISrl', 'root']"
1081293772,1081090969,probeA,30000.00290953,2500.00024246083,1.0,True,448,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISam', 'root']"
1081293773,1081090969,probeB,30000.2128646245,2500.01773871871,1.0,True,493,384,"['CA1', 'DG', 'Eth', 'FF', 'LP', 'POL', 'PoT', 'SPFp', 'TH', 'VISpm', 'root']"
1081293774,1081090969,probeC,30000.076340525,2500.00636171042,1.0,True,368,384,"['HPF', 'MB', 'MRN', 'NB', 'POL', 'POST', 'PRE', 'VISp', 'root']"
1081293775,1081090969,probeD,29999.9491951302,2499.99576626085,1.0,True,383,384,"['CA1', 'CA3', 'DG', 'HY', 'LT', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1081293776,1081090969,probeE,30000.1063950106,2500.00886625088,1.0,True,437,384,"['CA1', 'DG', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'PoT', 'TH', 'VISal', 'root']"
1081293777,1081090969,probeF,30000.1227011677,2500.01022509731,1.0,True,338,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'PoT', 'TH', 'VISrl', 'root']"
1081297298,1081079981,probeA,29999.9273953206,2499.99394961005,1.0,True,493,384,"['CA1', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'SCig', 'SUB', 'VISam', 'root']"
1081297299,1081079981,probeB,29999.9567454746,2499.99639545621,1.0,True,373,384,"['APN', 'MB', 'NOT', 'PPT', 'SCig', 'SUB', 'VISpm', 'root']"
1081297300,1081079981,probeC,30000.1557564105,2500.01297970087,1.0,True,408,384,"['HPF', 'MB', 'MRN', 'POST', 'SCig', 'VISp', 'root']"
1081297301,1081079981,probeD,30000.0876598303,2500.00730498586,1.0,True,347,384,"['CA1', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1081297302,1081079981,probeE,30000.0984285918,2500.00820238265,1.0,True,364,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'POL', 'SGN', 'VISal', 'root']"
1081297303,1081079981,probeF,30000.121233028,2500.01010275233,1.0,True,346,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'VIS', 'root']"
1081617385,1081431006,probeA,30000.0017851155,2500.00014875962,1.0,True,342,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'VISam', 'root']"
1081617386,1081431006,probeB,30000.2108843177,2500.01757369314,1.0,True,421,384,"['CA1', 'DG', 'Eth', 'LP', 'MB', 'POL', 'PoT', 'SPFp', 'TH', 'VISpm', 'root']"
1081617387,1081431006,probeC,30000.0750951955,2500.00625793296,1.0,True,249,384,"['HPF', 'MB', 'NB', 'POL', 'POST', 'PRE', 'SUB', 'TH', 'VISp', 'root']"
1081617388,1081431006,probeD,29999.9481313634,2499.99567761361,1.0,True,338,384,"['CA1', 'CA3', 'DG', 'LT', 'MB', 'ProS', 'SNr', 'VISl', 'root']"
1081617389,1081431006,probeE,30000.1040782504,2500.00867318753,1.0,True,470,384,"['CA1', 'CA3', 'DG', 'MB', 'MGm', 'MGv', 'PIL', 'PP', 'SNc', 'VISal', 'root']"
1081617390,1081431006,probeF,30000.121327681,2500.01011064008,1.0,True,315,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1082425969,1081429294,probeA,29999.9251732502,2499.99376443751,1.0,True,346,384,"['CA1', 'HPF', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'RN', 'SCig', 'SUB', 'VISam', 'root']"
1082425970,1081429294,probeB,29999.9551157695,2499.99625964746,1.0,True,278,384,"['APN', 'MB', 'MRN', 'NOT', 'PPT', 'SCig', 'SUB', 'VISpm', 'root']"
1082425971,1081429294,probeC,30000.1534849602,2500.01279041335,1.0,True,274,384,"['HPF', 'MB', 'MRN', 'POST', 'SCig', 'VISp', 'root']"
1082425972,1081429294,probeD,30000.0859173014,2500.00715977512,1.0,True,239,384,"['CA1', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1082425974,1081429294,probeE,30000.095471329,2500.00795594408,1.0,True,312,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'POL', 'PoT', 'SGN', 'VISal', 'root']"
1082425975,1081429294,probeF,30000.1200951113,2500.01000792595,1.0,True,244,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'RN', 'VISrl', 'root']"
1084833815,1084428217,probeA,30000.0273116704,2500.00227597253,1.0,True,612,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'VISam', 'root']"
1084833816,1084428217,probeB,29999.9546222441,2499.99621852034,1.0,True,561,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'POL', 'PoT', 'VISpm', 'root']"
1084833817,1084428217,probeC,30000.1500547806,2500.01250456505,1.0,True,541,384,"['DG', 'MGm', 'SGN', 'SUB', 'VISp', 'root']"
1084833818,1084428217,probeD,30000.0147716817,2500.00123097347,1.0,True,466,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISal', 'root']"
1084833819,1084428217,probeE,30000.0945812711,2500.00788177259,1.0,True,432,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'PoT', 'TH', 'VISal', 'root']"
1084833820,1084428217,probeF,30000.1137100675,2500.00947583896,1.0,True,355,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MB', 'POL', 'PoT', 'SGN', 'VISrl', 'root']"
1084850284,1084427055,probeA,30000.0017461231,2500.00014551026,1.0,True,262,384,"['HPF', 'MB', 'MRN', 'SCig', 'SCiw', 'SUB', 'VISam', 'root']"
1084850285,1084427055,probeB,30000.2113860887,2500.01761550739,1.0,True,222,384,"['APN', 'DG', 'MB', 'MRN', 'SCig', 'SUB', 'VISpm', 'root']"
1084850286,1084427055,probeC,30000.0765348916,2500.00637790763,1.0,True,359,384,"['ICe', 'MB', 'POST', 'PRE', 'SAG', 'VISp', 'root']"
1084850287,1084427055,probeD,29999.9492572407,2499.99577143672,1.0,True,197,384,"['CA1', 'CA3', 'DG', 'LT', 'ProS', 'VISl', 'root']"
1084850288,1084427055,probeE,30000.1050408779,2500.00875340649,1.0,True,352,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISal', 'root']"
1084850289,1084427055,probeF,30000.1225021093,2500.01020850911,1.0,True,362,384,"['CA1', 'CA3', 'DG', 'LP', 'MB', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1085036694,1084939136,probeA,30000.0328926996,2500.0027410583,1.0,True,358,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISam', 'root']"
1085036695,1084939136,probeB,29999.9576179964,2499.99646816637,1.0,True,287,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'PIL', 'POL', 'PoT', 'VISpm', 'root']"
1085036696,1084939136,probeC,30000.1568352282,2500.01306960235,1.0,True,366,384,"['DG', 'MB', 'PIL', 'POL', 'POST', 'PRE', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1085036697,1084939136,probeD,30000.021726509,2500.00181054242,1.0,True,377,384,"['CA1', 'CA3', 'DG', 'LGv', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1085036698,1084939136,probeE,30000.0993178273,2500.00827648561,1.0,True,328,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISal', 'root']"
1085036699,1084939136,probeF,30000.12096197,2500.01008016417,1.0,True,300,384,"['APN', 'CA1', 'CA3', 'DG', 'LP', 'POL', 'SGN', 'TH', 'VISrl', 'root']"
1086333918,1086200042,probeA,30000.0013990028,2500.00011658357,1.0,True,413,384,"['MB', 'MRN', 'NOT', 'PPT', 'ProS', 'RN', 'SCig', 'SUB', 'VISam', 'root']"
1086333919,1086200042,probeB,30000.2124064983,2500.01770054153,1.0,True,296,384,"['APN', 'MB', 'MRN', 'SCig', 'SUB', 'VISpm', 'root']"
1086333920,1086200042,probeC,30000.0782915647,2500.00652429706,1.0,True,239,384,"['HPF', 'NB', 'POST', 'PRE', 'SUB', 'VISp', 'root']"
1086333921,1086200042,probeD,29999.9508034867,2499.99590029056,1.0,True,234,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGv', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1086333922,1086200042,probeE,30000.1078494442,2500.00898745369,1.0,True,303,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'SPFp', 'TH', 'VISal', 'root']"
1086338698,1086198651,probeA,30000.0344073419,2500.00286727849,1.0,True,463,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'RN', 'VISam', 'root']"
1086338700,1086198651,probeC,30000.1587763162,2500.01323135969,1.0,True,331,384,"['HPF', 'MB', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1086338701,1086198651,probeD,30000.0225827874,2500.00188189895,1.0,True,389,384,"['CA1', 'CA3', 'DG', 'VISl', 'root']"
1086338702,1086198651,probeE,30000.1007093078,2500.00839244232,1.0,True,504,384,"['CA1', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'TH', 'VISl', 'root']"
1086338703,1086198651,probeF,30000.1230915002,2500.01025762501,1.0,True,337,384,"['APN', 'CA1', 'DG', 'LP', 'POL', 'VISrl', 'root']"
1086751590,1086410738,probeA,30000.0038173829,2500.00031811524,1.0,True,308,384,"['APN', 'CA1', 'DG', 'HPF', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'RN', 'SCig', 'SUB', 'VISam', 'root']"
1086751591,1086410738,probeB,30000.2143615546,2500.01786346288,1.0,True,199,384,"['APN', 'DG', 'MB', 'POL', 'PoT', 'SUB', 'TH', 'VISpm', 'root']"
1086751592,1086410738,probeC,30000.0779195215,2500.00649329346,1.0,True,201,384,"['HPF', 'MB', 'POST', 'PRE', 'VISp', 'root']"
1086751593,1086410738,probeD,29999.9505664954,2499.99588054128,1.0,True,305,384,"['CA1', 'CA3', 'DG', 'MB', 'VISl', 'root']"
1086751594,1086410738,probeE,30000.1072182026,2500.00893485022,1.0,True,292,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'MGv', 'PoT', 'SPFp', 'TH', 'VISal', 'root']"
1086751595,1086410738,probeF,30000.1248615689,2500.01040513075,1.0,True,245,384,"['CA1', 'DG', 'LP', 'MB', 'MRN', 'POL', 'PoT', 'SGN', 'VISrl', 'root']"
1086761102,1086433081,probeB,29999.9590957217,2499.99659131015,1.0,True,185,384,"['APN', 'DG', 'HPF', 'MB', 'MRN', 'SCig', 'SUB', 'VISpm', 'root']"
1086761103,1086433081,probeC,30000.1591272415,2500.01326060346,1.0,True,239,384,"['HPF', 'MB', 'NB', 'POL', 'POST', 'PRE', 'TH', 'VISp', 'root']"
1086761104,1086433081,probeD,30000.0237085862,2500.00197571552,1.0,True,355,384,"['CA1', 'CA3', 'DG', 'VISl', 'root']"
1086761106,1086433081,probeE,30000.1008105187,2500.00840087656,1.0,True,373,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1086761107,1086433081,probeF,30000.1240339924,2500.01033616603,1.0,True,321,384,"['APN', 'CA1', 'CA3', 'DG', 'LGd', 'LP', 'MRN', 'POL', 'SGN', 'TH', 'VISrl', 'root']"
1087871846,1087720624,probeB,29999.9551860296,2499.99626550247,1.0,True,477,384,"['APN', 'DG', 'MRN', 'NOT', 'PPT', 'ProS', 'SUB', 'VISpm', 'root']"
1087871847,1087720624,probeC,30000.1503085858,2500.01252571548,1.0,True,324,384,"['HPF', 'MB', 'NB', 'POST', 'PRE', 'SNr', 'VISp', 'root']"
1087871848,1087720624,probeD,30000.0153529343,2500.00127941119,1.0,True,677,384,"['CA1', 'CA3', 'DG', 'VISl', 'root']"
1087871849,1087720624,probeE,30000.0945875115,2500.00788229263,1.0,True,571,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PoT', 'TH', 'VISal', 'root']"
1087871850,1087720624,probeF,30000.1148407389,2500.00957006157,1.0,True,468,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'VISrl', 'root']"
1087871888,1087723305,probeA,30000.0011952531,2500.00009960443,1.0,True,206,384,"['APN', 'CA1', 'DG', 'MRN', 'VISam', 'root']"
1087871889,1087723305,probeB,30000.2088966986,2500.01740805822,1.0,True,351,384,"['APN', 'CA1', 'DG', 'Eth', 'LP', 'MB', 'POL', 'PoT', 'SPFp', 'TH', 'VISpm', 'root']"
1087871891,1087723305,probeC,30000.0756364577,2500.00630303814,1.0,True,308,384,"['DG', 'POST', 'PRE', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1087871892,1087723305,probeD,29999.9479330955,2499.99566109129,1.0,True,315,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISl', 'ZI', 'root']"
1087871893,1087723305,probeE,30000.1043644719,2500.00869703932,1.0,True,439,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'MGm', 'MGv', 'PoT', 'TH', 'VISal', 'root']"
1087871894,1087723305,probeF,30000.1217690352,2500.0101474196,1.0,True,269,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'PoT', 'SGN', 'SPFp', 'VISrl', 'root']"
1088159028,1087992708,probeA,30000.0314000899,2500.00261667415,1.0,True,458,384,"['APN', 'CA1', 'DG', 'MB', 'NOT', 'VISam', 'root']"
1088159030,1087992708,probeB,29999.9578311187,2499.99648592656,1.0,True,520,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISpm', 'root']"
1088159031,1087992708,probeC,30000.1543349069,2500.01286124224,1.0,True,390,384,"['HPF', 'MB', 'NB', 'POST', 'PRE', 'SNr', 'VISp', 'root']"
1088159032,1087992708,probeD,30000.0194584598,2500.00162153831,1.0,True,523,384,"['CA1', 'CA3', 'DG', 'VISl', 'grey', 'root']"
1088159033,1087992708,probeE,30000.0970790554,2500.00808992129,1.0,True,592,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'PoT', 'TH', 'VISal', 'root']"
1088159034,1087992708,probeF,30000.1193629902,2500.00994691585,1.0,True,560,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'VISrl', 'root']"
1088168252,1087993643,probeA,30000.0004312703,2500.00003593919,1.0,True,196,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'VISam', 'root']"
1088168253,1087993643,probeB,30000.2095447793,2500.01746206494,1.0,True,206,384,"['CA1', 'DG', 'Eth', 'LP', 'PoT', 'SGN', 'SPFp', 'TH', 'VISpm', 'root']"
1088168254,1087993643,probeC,30000.074588727,2500.00621572725,1.0,True,238,384,"['DG', 'PRE', 'SGN', 'SUB', 'VISp', 'root']"
1088168255,1087993643,probeD,29999.9476269537,2499.99563557947,1.0,True,388,384,"['CA1', 'CA3', 'DG', 'LGv', 'VIS', 'ZI', 'root']"
1088168256,1087993643,probeE,30000.1029894551,2500.00858245459,1.0,True,385,384,"['CA1', 'CA3', 'DG', 'FF', 'HY', 'LGd', 'MB', 'MGm', 'MGv', 'TH', 'VISal', 'root']"
1088168257,1087993643,probeF,30000.1211869586,2500.01009891322,1.0,True,372,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'PoT', 'TH', 'VISrl', 'root']"
1089448862,1089296550,probeA,30000.0226667578,2500.00188889648,1.0,True,527,384,"['CA1', 'DG', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'RN', 'SCig', 'SCiw', 'VISam', 'root']"
1089448863,1089296550,probeB,29999.95648568,2499.99637380666,1.0,True,514,384,"['MB', 'MRN', 'POST', 'RR', 'SCig', 'SCiw', 'VISpm', 'root']"
1089448864,1089296550,probeC,30000.1523105753,2500.01269254794,1.0,True,412,384,"['HPF', 'MB', 'POST', 'PRE', 'SNr', 'VISp', 'root']"
